date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
20/09/2015 08,61260,0,0,0,757.27,4962.5,2.9832768,820.49
20/09/2015 09,61260,0,0,0,781.08,4876.2,4.7975116,819.27
20/09/2015 10,61223,0,0,0,828.02,4585.4,13.5194518,818.08
20/09/2015 11,61200,0,0,0,862.57,3830.6,15.01849,816.33
20/09/2015 12,61200,0,0.02,189.3,836.12,3782.8,12.67597,815.74
20/09/2015 13,61169,0,0,0,836.26,3873.8,12.816547,815.91
20/09/2015 14,61140,0,0,0,875.1,3839.9,13.09771,815.3
20/09/2015 15,61085,0,0,0,878.44,3928.7,12.27642,814.97
20/09/2015 16,61042,0,0,0,865.4,4211.8,8.2040112,815.22
20/09/2015 17,61007,0,0,0,864.94,4279.5,3.8992734,815.73
20/09/2015 18,60960,0,0,0,836.05,4462,1.7446842,817.06
20/09/2015 19,60954,0,0,0,815.26,4498.6,0.1790558,817.6
20/09/2015 20,60900,0.2,0,0,799.68,4611.5,0.0177576,818.3
20/09/2015 21,60874,2.8,0,0,741.17,5336.9,0.0029596,819.9
20/09/2015 22,60840,5.4,0,0,700.83,5897.3,0.0606718,820.85
20/09/2015 23,60797,1.2,0,0,692.27,5966.2,0.0577122,821.26
21/09/2015 00,60744,1.2,0,0,692.15,5973.1,0.0340354,821.49
21/09/2015 01,60685,0.2,0,0,699.58,5970,0.036995,821.83
21/09/2015 02,60628,1,0,0,706.78,5971.9,0.051793,821.5
21/09/2015 03,60580,0.2,0,0,733.23,5976.7,0.0355152,821.37
21/09/2015 04,60524,0,0,0,762.7,5970.7,0.0606718,821.04
21/09/2015 05,60480,0,0,0,772.15,5960.9,0.051793,820.8
21/09/2015 06,60439,0,0,0,763.57,5967.1,0.0192374,820.41
21/09/2015 07,60412,0.4,0,0,762.89,5975.5,0.3655106,820.2
21/09/2015 08,60364,3.6,0,0,760.59,5976.8,0.7532182,820.2
21/09/2015 09,60360,3.8,0,0,768.84,5987.8,3.0765042,819.95
21/09/2015 10,60312,0,0,0,777.86,5990.5,7.1563132,819.12
21/09/2015 11,60300,0,0,0,721.25,5582.9,11.250916,819.42
21/09/2015 12,60291,0,0,0,737.42,5185.5,11.287914,818.99
21/09/2015 13,60240,0,0,0,775.86,4623.7,16.686226,818
21/09/2015 14,60213,0,0.02,285.1,859.17,3850,29.806131,815.31
21/09/2015 15,60180,0,0,0,871.13,3786.1,21.498534,813.05
21/09/2015 16,60180,0,0,0,838.39,4003.7,12.089966,814.47
21/09/2015 17,60131,0,0,0,805.67,4134.9,6.373498,815.47
21/09/2015 18,60120,0,0,0,744.33,4458.6,2.8471352,818.03
21/09/2015 19,60120,0,0,0,688.42,4739.7,0.29596,819.92
21/09/2015 20,60110,0,0,0,660.73,4955.6,0,821.59
21/09/2015 21,60060,0,0,0,631.63,5089.3,0,822.89
21/09/2015 22,60060,0,0,0,604.1,5171,0,823.78
21/09/2015 23,60060,0,0,0,581.58,5248.7,0,824.54
22/09/2015 00,60029,0,0,0,560.34,5299.4,0,824.99
22/09/2015 01,60000,0,0,0,560.57,5317.1,0,825
22/09/2015 02,60000,0,0,0,547.66,5294,0,825
22/09/2015 03,60000,0,0,0,532.3,5294.3,0,825.08
22/09/2015 04,60000,0.6,0,0,499.37,5657,0.0059192,826.02
22/09/2015 05,60000,0,0,0,483.99,5860,0,826.93
22/09/2015 06,60000,0,0,0,475.98,5701.8,0.0162778,827.67
22/09/2015 07,60003,0,0,0,478.49,5534.3,1.840871,827.84
22/09/2015 08,60044,0,0,0,508.76,5284.2,9.3330998,827.15
22/09/2015 09,60060,0,0,0,554.4,4903.7,15.0066532,825.87
22/09/2015 10,60060,0,0,0,634.94,4520.6,19.410538,823.82
22/09/2015 11,60060,0,0,0,712.37,4200.5,24.193244,820.74
22/09/2015 12,60060,0,0,0,786.67,3815.5,24.711182,817.03
22/09/2015 13,60090,0,0,0,817.56,3736.3,19.123451,815.65
22/09/2015 14,60109,0,0,0,849.7,3625.9,18.762388,814.83
22/09/2015 15,60120,0,0,0,845.57,3612.6,9.236913,815.27
22/09/2015 16,60120,0,0,0,856.1,3657.3,5.682431,815.71
22/09/2015 17,60177,0,0,0,869.35,3704,7.6372474,815.79
22/09/2015 18,60180,0,0,0,883.94,3581.6,4.9958034,815.54
22/09/2015 19,60216,0,0,0,817.02,3864,0.1243032,817.37
22/09/2015 20,60242,0,0,0,752.54,4371.7,0,818.84
22/09/2015 21,60300,0,0,0,691.56,4620.7,0,820
22/09/2015 22,60300,0,0,0,657.12,4541.6,0,821.6
22/09/2015 23,60300,0,0,0,619.24,4652.7,0,823.06
23/09/2015 00,60329,0,0,0,573.45,4844,0,824.38
23/09/2015 01,60300,0,0,0,545.74,5041.1,0,825.5
23/09/2015 02,60300,0,0,0,522.33,5181.9,0,826.32
23/09/2015 03,60304,0,0,0,496.04,5327.8,0,827.06
23/09/2015 04,60300,0,0,0,478.07,5301.9,0,827.92
23/09/2015 05,60300,0,0,0,481.81,5143.5,0,828.42
23/09/2015 06,60300,0,0,0,519.84,4970.8,0.1139446,827.98
23/09/2015 07,60300,0,0,0,554.09,5114.5,2.3883972,827.05
23/09/2015 08,60300,0,0.98,400.7,584.42,5002.8,4.358011,825.86
23/09/2015 09,60300,0,15.31,2960.4,622.42,4471.1,5.7490228,824.58
23/09/2015 10,60300,0,0.02,188.8,655.69,4241.3,6.5555134,823.17
23/09/2015 11,60255,0,3.54,1014.7,691.23,4147.5,6.2358756,821.88
23/09/2015 12,60240,0,37.3,5010.3,742.51,4560.3,15.002214,820.43
23/09/2015 13,60235,0,74.25,6052.5,835.75,4370.8,36.0938,816.71
23/09/2015 14,60180,0,56.85,6295,866.81,4421.9,27.151367,814.35
23/09/2015 15,60214,0.2,41.65,1950.8,827.78,4896.6,11.734816,815.27
23/09/2015 16,60240,0,0,0,795.08,5190.3,9.8495482,816.99
23/09/2015 17,60240,0,0,0,799.75,4311,5.8185712,817.44
23/09/2015 18,60240,0,0,0,764.27,4002,3.4464542,818.01
23/09/2015 19,60240,0,0,0,703.97,4245.9,0.2056922,819.58
23/09/2015 20,60240,0,0,0,648.21,4475.2,0,821.68
23/09/2015 21,60240,0,0,0,648.01,4390.3,0,822.58
23/09/2015 22,60240,0,0,0,619.3,4585.7,0,823.15
23/09/2015 23,60240,0,0,0,596.31,4970.7,0,824.31
24/09/2015 00,60205,0,0,0,570.96,5150.1,0,824.68
24/09/2015 01,60180,0,0,0,565.35,5228.8,0,824.94
24/09/2015 02,60123,0,0,0,600.61,4681.1,0,824.62
24/09/2015 03,60120,0,0,0,572.86,4695.7,0,825.06
24/09/2015 04,60120,0,0,0,544.18,4911.9,0,825.56
24/09/2015 05,60120,0,0,0,516.01,5082.6,0,826.1
24/09/2015 06,60122,0,0,0,507.3,5124.1,0.0014798,826.9
24/09/2015 07,60180,0,0,0,498.95,5058,1.6129818,827.4
24/09/2015 08,60180,0,0,0,537.43,4812,10.5761328,827.03
24/09/2015 09,60180,0.4,0,0,576.52,4620.9,19.573314,825.92
24/09/2015 10,60214,0,0,0,633.25,4335.3,25.831391,824.29
24/09/2015 11,60228,0,0,0,666.49,4141,27.974138,821.63
24/09/2015 12,60238,0,0,0,693.3,3963.1,27.943063,819.59
24/09/2015 13,60240,1.2,0,0,732.84,3749.1,30.929297,817.68
24/09/2015 14,60273,1.8,0,0,685.82,4064.3,16.6418314,817.79
24/09/2015 15,60300,2.2,0,0,491.45,5307.6,3.5722378,822.96
24/09/2015 16,60300,0.2,0,0,564.22,4697.5,12.911256,824.72
24/09/2015 17,60301,0,0,0,626.71,4682.1,12.78547,822.71
24/09/2015 18,60357,0,0,0,616.93,4727,3.742415,822.99
24/09/2015 19,60365,0,0,0,583.7,4852,0.103586,824.54
24/09/2015 20,60422,0,0,0,576.08,4936,0,825.11
24/09/2015 21,60477,0,0,0,561.81,4928.7,0,825.62
24/09/2015 22,60522,0,0,0,563.81,4952.3,0,826.01
24/09/2015 23,60540,0,0,0,568.65,5014.6,0,826.14
25/09/2015 00,60566,0,0,0,566.5,5071.8,0,826.04
25/09/2015 01,60600,0,0,0,563.85,5067.3,0,826.16
25/09/2015 02,60610,0,0,0,559.04,5019.9,0,826.2
25/09/2015 03,60660,0,0,0,539.14,5189,0,826.55
25/09/2015 04,60670,0,0,0,545.61,5193.1,0,826.81
25/09/2015 05,60720,0,0,0,542.45,5153.6,0,826.8
25/09/2015 06,60767,0,0,0,538.34,5118.8,0.0014798,826.87
25/09/2015 07,60834,0,0,0,532.94,5059.5,1.4368858,827.29
25/09/2015 08,60899,0,0,0,562.64,4923.2,9.9472128,826.74
25/09/2015 09,60957,0,0,0,617.55,4643.5,18.578889,825.33
25/09/2015 10,60998,0,0,0,673.21,4159.2,24.469971,823.43
25/09/2015 11,61020,0,0,0,718.2,3805.9,28.959685,819.98
25/09/2015 12,61077,0,0,0,763.55,3634,31.624807,816.86
25/09/2015 13,61114,0,0,0,777.84,3580.4,33.289582,814.67
25/09/2015 14,61140,0,0,0,797.23,3554.9,25.428878,813.88
25/09/2015 15,61154,0,0,0,821.59,3206.8,23.873613,813.81
25/09/2015 16,61202,0,0,0,799.19,3480.9,16.0632262,814.47
25/09/2015 17,61260,0,0,0,747.47,3926.2,7.6209706,816.1
25/09/2015 18,61292,0,0,0,713.54,4234.4,1.3229412,818.29
25/09/2015 19,61322,0,0,0,680.7,4542.8,0.07399,819.86
25/09/2015 20,61380,0,0,0,652.72,4999.7,0,821.25
25/09/2015 21,61394,0,0,0,643.95,5223.7,0,821.78
25/09/2015 22,61440,0,0,0,650.4,5254.5,0,822.6
25/09/2015 23,61443,0,0,0,658.99,5325.9,0,822.59
26/09/2015 00,61495,0,0,0,662.02,5378.9,0,822.54
26/09/2015 01,61500,0,0,0,674.58,5210.6,0,822.2
26/09/2015 02,61500,0,0,0,674.95,5187.4,0,822.08
26/09/2015 03,61500,0,0,0,678.98,5216.7,0,822
26/09/2015 04,61500,0,0,0,683.62,5170.4,0,822
26/09/2015 05,61510,0,0,0,681,5216.5,0,822
26/09/2015 06,61560,0,0,0,674.01,5241.5,0,821.99
26/09/2015 07,61592,0,0,0,675.14,5183.2,0.36995,822
26/09/2015 08,61620,0,0,0,673.27,5214.3,1.9562956,821.77
26/09/2015 09,61640,0,0,0,704.79,5109.1,6.172246,820.88
26/09/2015 10,61680,0,0,0,758.02,4773.2,9.475158,819.28
26/09/2015 11,61680,0,0,0,807.16,4404.9,12.667084,817.47
26/09/2015 12,61680,0,0,0,839.38,4258.1,13.042957,815.83
26/09/2015 13,61680,0,0,0,869.9,3969.6,13.627482,815.05
26/09/2015 14,61680,0,0,0,886.41,3889.6,11.851721,814.24
26/09/2015 15,61680,0,0,0,884.65,3966.7,8.590238,814.37
26/09/2015 16,61680,0,0,0,880.57,4024.9,5.8481706,814.82
26/09/2015 17,61680,0,0,0,851.94,4321.7,2.4446296,815.67
26/09/2015 18,61739,0,0,0,834.14,4290.7,0.7976122,816.41
26/09/2015 19,61740,0,0,0,793.06,4461.7,0.0606718,817.52
26/09/2015 20,61750,0,0,0,718.02,4821.4,0,819.24
26/09/2015 21,61794,0,0,0,659.86,4971.9,0,821.02
26/09/2015 22,61800,0,0,0,629.78,5028,0,822.8
26/09/2015 23,61800,0,0,0,625.37,4752.7,0,823.99
27/09/2015 00,61800,0,0,0,575.49,4858.1,0,825.72
27/09/2015 01,61829,0,0,0,499,5211.2,0,827.44
27/09/2015 02,61801,0,0,0,497.71,5277.7,0,828.59
27/09/2015 03,61859,0,0,0,502.08,5375.9,0,829.19
27/09/2015 04,61860,0,0,0,539.42,5462.6,0,829.21
27/09/2015 05,61860,0,0,0,516.91,5499.4,0,829.46
27/09/2015 06,61873,0,0,0,484.83,5599.5,0.007399,829.88
27/09/2015 07,61920,0,0,0,471.75,5660.4,2.1841844,830.4
27/09/2015 08,61920,0,0,0,566.64,5313.4,8.8403234,829.61
27/09/2015 09,61976,0,0,0,624.45,5163.7,16.078027,827.66
27/09/2015 10,61981,0,0,0,730.42,4777.3,24.529166,824.49
27/09/2015 11,62035,0,0,0,873.35,3917.1,33.603304,817.33
27/09/2015 12,62040,0,0,0,971.26,3231.7,37.952433,812.77
27/09/2015 13,62040,0,0,0,978.81,3207,34.865571,810.65
27/09/2015 14,62040,0,0,0,1009.02,3187.3,33.949572,809.05
27/09/2015 15,62040,0,0,0,1032.81,3160.1,27.053702,807.96
27/09/2015 16,62040,0,0,0,1016.32,3201.6,18.894083,808.26
27/09/2015 17,62040,0,0,0,943.43,3462.2,5.8126548,811
27/09/2015 18,62040,0,0,0,855.91,3838.7,1.879346,813.98
27/09/2015 19,62068,0,0,0,760.88,4101.5,0.014798,817.11
27/09/2015 20,62098,0,0,0,709.81,4334.6,0,820.19
27/09/2015 21,62100,0,0,0,672.17,4385,0,822.33
27/09/2015 22,62100,0,0,0,681.48,4261.2,0,823.48
27/09/2015 23,62118,0,0,0,565.24,4699.3,0,825.04
28/09/2015 00,62160,0,0,0,471.47,5175,0,826.91
28/09/2015 01,62160,0,0,0,419.27,5409,0,828.54
28/09/2015 02,62160,0,0,0,500.29,5165,0,828.95
28/09/2015 03,62131,0,0,0,507.37,5032.8,0,828.92
28/09/2015 04,62100,0,0,0,425.95,5335.7,0,829.51
28/09/2015 05,62103,0,0,0,421.52,5493.3,0,830.27
28/09/2015 06,62153,0,0,0,409.95,5501.1,0.0044394,830.4
28/09/2015 07,62160,0,0,0,406.61,5468.8,1.2992644,830.9
28/09/2015 08,62160,0,0,0,501.48,5268.5,6.6324632,830.19
28/09/2015 09,62160,0,1.75,277.1,634.21,4975.3,14.756563,827.36
28/09/2015 10,62160,0,8.75,2622.1,784.99,4370.8,24.853242,823.7
28/09/2015 11,62160,0,27.11,3702.7,892.93,3919.9,34.825612,816.96
28/09/2015 12,62112,0,11.88,2252,972.19,3689.2,35.592152,811.82
28/09/2015 13,62100,0,0,0,1039.03,3496.2,32.636988,809.38
28/09/2015 14,62100,0,0,0,1064.16,3219,24.848801,808.21
28/09/2015 15,62100,0,0,0,976.46,3669.3,18.826015,808.28
28/09/2015 16,62059,0,0,0,906.31,4058.2,13.125827,808.88
28/09/2015 17,62040,0,0,0,953.29,3473.2,6.2195976,810.88
28/09/2015 18,62040,0,0,0,939.5,3288.5,1.77576,813.14
28/09/2015 19,62040,0,0,0,859.2,3702.9,0.0059192,815.68
28/09/2015 20,62040,0,0,0,782.75,4103.4,0,818.16
28/09/2015 21,62040,0,0,0,829.11,3994.9,0,819.01
28/09/2015 22,62040,0,0,0,799.04,4078.4,0,819.21
28/09/2015 23,62040,0,0,0,756.75,4238.2,0,820.71
29/09/2015 00,62061,0,0,0,712.67,4412.4,0,821.96
29/09/2015 01,62099,0,0,0,679.61,4656,0,823.22
29/09/2015 02,62100,0,0,0,638.72,4876.9,0,824.36
29/09/2015 03,62100,0,0,0,666.72,4860.4,0,825.31
29/09/2015 04,62100,0,0,0,655.26,4921.4,0,825.64
29/09/2015 05,62100,0,0,0,590.66,5291.9,0,826.53
29/09/2015 06,62100,0,0,0,584.81,5312.7,0,827.52
29/09/2015 07,62112,0,0,0,604.94,5451.1,1.3480978,828
29/09/2015 08,62160,0,0,0,668.45,5182.2,8.7278584,827.36
29/09/2015 09,62160,0,0,0,781.45,4639.2,18.305127,825.27
29/09/2015 10,62160,0,0,0,854.75,4313.5,25.161035,821.85
29/09/2015 11,62160,0,0,0,974.13,3492.2,34.608083,815.44
29/09/2015 12,62160,0,0,0,1043.81,3260.6,37.822207,810.41
29/09/2015 13,62160,0,0,0,1103.9,2884.6,37.40047,807.68
29/09/2015 14,62160,0,0,0,1107.91,3187,34.760504,804.5
29/09/2015 15,62160,0,0,0,1071.16,3373.9,27.675219,802.52
29/09/2015 16,62160,0,0,0,1074.06,3307.8,19.382418,802.27
29/09/2015 17,62160,0,0,0,1028.99,3387.7,8.4688944,804.15
29/09/2015 18,62160,0,0,0,981.41,3580.7,2.0510028,807.6
29/09/2015 19,62165,0,0,0,870.69,3976.5,0.007399,812.41
29/09/2015 20,62180,0,0,0,857.33,4136.4,0,815.75
29/09/2015 21,62220,0,0,0,751.19,4641.5,0,819.07
29/09/2015 22,62220,0,0,0,741.93,4799.7,0,821.42
29/09/2015 23,62220,0,0,0,689.37,5083,0,823.26
30/09/2015 00,62220,0,0,0,664.27,5174.9,0,824.67
30/09/2015 01,62216,0,0,0,634.96,5327,0,825.81
30/09/2015 02,62185,0,0,0,579.2,5630.1,0,826.75
30/09/2015 03,62167,0,0,0,542.18,5867.8,0,827.79
30/09/2015 04,62160,0,0,0,524.68,5947.6,0,828.26
30/09/2015 05,62160,0,0,0,525.9,5954.1,0,828.6
30/09/2015 06,62137,0,0,0,524.18,5957.2,0.0059192,828.93
30/09/2015 07,62160,0,0,0,469.55,5952.9,1.2918654,830.07
30/09/2015 08,62160,0,0,0,525.37,5939.5,8.8048094,829.69
30/09/2015 09,62198,0,0,0,657.49,5503.5,18.703194,827.66
30/09/2015 10,62220,0,0,0,811.84,4698.6,26.315284,824.35
30/09/2015 11,62220,0,0,0,949.17,3967.1,31.450191,816.84
30/09/2015 12,62166,0,0,0,1017.45,3761.6,34.532612,810.1
30/09/2015 13,62160,0,0,0,1043.09,3762.6,36.891414,805.55
30/09/2015 14,62151,0,0,0,1052.22,3696.8,32.975863,802.71
30/09/2015 15,62128,0,0,0,992.13,3861.1,27.143973,802.5
30/09/2015 16,62101,0,0,0,945.49,4029,18.655842,803.12
30/09/2015 17,62100,0,0,0,961.36,3917.5,9.2013956,804.73
30/09/2015 18,62100,0,0,0,889.29,4175.1,1.92374,808.63
30/09/2015 19,62100,0,0,0,794.79,4355.1,0,814.04
30/09/2015 20,62100,0,0,0,735.4,4613.2,0,817.89
30/09/2015 21,62100,0,0,0,692.92,5007.5,0,820.82
30/09/2015 22,62100,0,0,0,645.07,5348.4,0,823.11
30/09/2015 23,62100,0,0,0,592.54,5612.1,0,824.88
01/10/2015 00,62100,0,0,0,584.3,5581.4,0,826.24
01/10/2015 01,62088,0,0,0,482.97,5443.7,0,827.97
01/10/2015 02,62044,0,0,0,446.12,5668,0,829.43
01/10/2015 03,62040,0,0,0,413.08,5673.4,0,830.39
01/10/2015 04,62040,0,0,0,414.22,5714.8,0,831.31
01/10/2015 05,62040,0,0,0,416.81,5828.1,0,831.13
01/10/2015 06,62040,0,0,0,398.26,5861.5,0,831.18
01/10/2015 07,62019,0,0,0,516.59,5746.6,1.0846934,830.81
01/10/2015 08,61983,0,0,0,717.8,4586.3,8.4511366,827.52
01/10/2015 09,62024,0,0,0,791.11,4249.1,17.741321,824.28
01/10/2015 10,61999,0,0,0,876.04,3801.5,26.515056,820.75
01/10/2015 11,62001,0,0,0,917.5,3534.7,33.234825,815.81
01/10/2015 12,61980,0,0,0,964.59,3451.6,35.883665,811.98
01/10/2015 13,61957,0,0,0,1043.79,3279.4,34.827093,809.16
01/10/2015 14,61920,0,0,0,1098.99,3140.7,32.878196,806.76
01/10/2015 15,61886,0,0,0,1126.38,2997.9,28.117679,805.79
01/10/2015 16,61860,0,0,0,1119.33,2688.2,19.928469,806.32
01/10/2015 17,61823,0,0,0,1076.38,2836.7,10.323084,807.8
01/10/2015 18,61817,0,0,0,959.64,3170.7,2.1619878,810.83
01/10/2015 19,61860,0,0,0,810.9,3574.5,0.0014798,815.3
01/10/2015 20,61809,0,0,0,746.96,3607.4,0,818.65
01/10/2015 21,61800,0,0,0,752.18,3779.3,0,820.57
01/10/2015 22,61744,0,0,0,665.46,4223.6,0,823.03
01/10/2015 23,61732,0,0,0,675.85,4459.1,0,824.41
02/10/2015 00,61707,0,0,0,621.87,4744.1,0,825.39
02/10/2015 01,61680,0,0,0,623.21,4819.6,0,825.7
02/10/2015 02,61680,0,0.11,492.7,629.75,4295.1,0,826.1
02/10/2015 03,61620,0,0,0,654.74,4415.8,0,825.26
02/10/2015 04,61590,0,0,0,635.63,4707.9,0,825.19
02/10/2015 05,61560,0,0,0,626.4,4817.8,0,825.37
02/10/2015 06,61560,0,0,0,595.8,5270.8,0,825.89
02/10/2015 07,61560,0,0,0,503.6,5737.7,0.636314,827.05
02/10/2015 08,61560,0,0,0,509.73,5967.2,1.5138354,826.55
02/10/2015 09,61554,0,0,0,541.64,5937.6,4.0516908,825.84
02/10/2015 10,61529,0,0,0,625.05,5310.5,20.452321,824.47
02/10/2015 11,61500,0,0,0,704.56,4706.7,29.945236,820.95
02/10/2015 12,61500,0,0,0,751.67,4448.3,32.534881,818.08
02/10/2015 13,61461,0,0,0,779.65,4251.3,32.348429,815.68
02/10/2015 14,61440,0,0,0,790.08,4152.4,29.436178,814.44
02/10/2015 15,61440,0,0,0,803.42,4086.2,22.689773,813.96
02/10/2015 16,61380,0,0,0,794.75,4102.7,16.427258,814.05
02/10/2015 17,61359,0,0,0,767.81,4174.9,9.3508554,815.27
02/10/2015 18,61320,0,0,0,687.94,4444,1.7343256,818.11
02/10/2015 19,61320,0,0,0,590.91,4850,0.0014798,821.81
02/10/2015 20,61320,0,0,0,513.62,5152.9,0,824.64
02/10/2015 21,61320,0,0,0,506.64,5219.3,0,827.02
02/10/2015 22,61286,0,0,0,510.24,5167.9,0,827.97
02/10/2015 23,61260,0,0,0,523.65,5098.8,0,826.85
03/10/2015 00,61239,0,0,0,470.05,5327.2,0,826.54
03/10/2015 01,61192,0,0,0,447.93,5464.5,0,827.43
03/10/2015 02,61140,0,0,0,489.78,5389.6,0,826.89
03/10/2015 03,61098,0,0,0,505.2,5355.9,0,826.52
03/10/2015 04,61080,0,0,0,493.38,5472.7,0,826.21
03/10/2015 05,61080,0,0,0,492.38,5407.7,0,826.28
03/10/2015 06,61035,0,0,0,452.81,5391.3,0,826.8
03/10/2015 07,61020,0,0,0,441.03,5413.5,0.377349,826.99
03/10/2015 08,61014,0,0,0,421.58,5407.8,4.4068432,827.56
03/10/2015 09,60960,0,0,0,517.57,4968.3,17.748721,826.88
03/10/2015 10,60960,0,0,0,561.35,4709.8,18.679515,824.18
03/10/2015 11,60926,0,0,0,593.29,4457.9,24.230247,821.48
03/10/2015 12,60900,0,0,0,655.22,3884.2,33.421283,816.93
03/10/2015 13,60872,0,0,0,703.1,3700.4,30.954456,814.14
03/10/2015 14,60840,0,0,0,742.17,3530.7,30.770963,811.85
03/10/2015 15,60838,0,0,0,766.02,3515.4,22.970938,811.04
03/10/2015 16,60786,0,0,0,721.34,3703.6,10.9135256,813.22
03/10/2015 17,60780,0,0,0,696.96,3792.6,4.7383178,815.66
03/10/2015 18,60780,0,0,0,682.92,3754.9,0.6673898,818.09
03/10/2015 19,60780,0,0,0,626.72,4085.2,0,820.48
03/10/2015 20,60780,0,0,0,589.41,4056.8,0,822.8
03/10/2015 21,60780,0,0,0,562.94,4108.2,0,824.95
03/10/2015 22,60780,0,0,0,541.98,4187.9,0,826.18
03/10/2015 23,60781,0,0,0,482.53,4555.5,0,826.49
04/10/2015 00,60783,0,0,0,474.07,4757,0,826.8
04/10/2015 01,60780,0,0,0,466.27,4871.7,0,827.36
04/10/2015 02,60780,0,0,0,408.04,5070.3,0,828.85
04/10/2015 03,60780,0,0,0,405.79,5105.8,0,829.21
04/10/2015 04,60780,0,0,0,419.06,5097.4,0,828.68
04/10/2015 05,60780,0,0,0,442.98,5017.9,0,829.9
04/10/2015 06,60780,0,0,0,362.13,5168.7,0,830.94
04/10/2015 07,60830,0,0,0,413.67,5161.5,0.310758,829.85
04/10/2015 08,60829,0,0,0,430.21,5044.9,5.8496484,828.96
04/10/2015 09,60780,0,0,0,521.58,4617.1,7.5055464,827.1
04/10/2015 10,60780,0,0,0,582.52,4487.6,10.33492,824.51
04/10/2015 11,60780,0,0,0,600.6,4575.6,14.300783,821.46
04/10/2015 12,60780,0,0,0,604.99,4785,9.3227384,820.31
04/10/2015 13,60780,0,0,0,618.25,3911.9,11.863555,819.99
04/10/2015 14,60774,0,0,0,596.8,3894.7,12.2749382,820.02
04/10/2015 15,60720,0,0,0,629.5,3728.7,10.289048,819.04
04/10/2015 16,60720,0,0,0,644.25,3715.7,3.4775306,819.25
04/10/2015 17,60720,0,0,0,632.64,3837.3,1.0684156,820.37
04/10/2015 18,60697,0,0,0,620.2,3997.7,0.1716568,821.37
04/10/2015 19,60660,0,0,0,596.49,4158.1,0,822.28
04/10/2015 20,60660,0,0,0,574.73,4349.1,0,822.97
04/10/2015 21,60660,0,0,0,561.16,4523.8,0,823.73
04/10/2015 22,60660,0,0,0,559.79,4471.9,0,824.11
04/10/2015 23,60642,0,0,0,504.58,4660.9,0,825.68
05/10/2015 00,60600,0,0,0,415.34,5114.9,0,828.2
05/10/2015 01,60545,0,0,0,407.9,5242.8,0,830.01
05/10/2015 02,60527,0,0,0,429.2,5310,0,830.4
05/10/2015 03,60480,0,0,0,412.47,5433.7,0,830.62
05/10/2015 04,60470,0,0,0,380.91,5565.5,0,831.48
05/10/2015 05,60420,0,0,0,391.25,5602,0,832.23
05/10/2015 06,60381,0,0,0,402.77,5500.7,0,832.26
05/10/2015 07,60360,0,0,0,429.18,5305.6,0.318157,831.96
05/10/2015 08,60360,0,0,0,460.72,5246.4,3.0084334,831.2
05/10/2015 09,60285,0,0,0,519.86,5108.3,4.986926,829.43
05/10/2015 10,60219,0,0,0,569.18,5234.7,4.7827136,827.2
05/10/2015 11,60165,0,0,0,665.42,4808.5,4.6761668,824.83
05/10/2015 12,60083,0,0,0,683.74,5029.5,2.6384834,823.56
05/10/2015 13,60008,0,0,0,708.67,5389.5,2.6207258,822.78
05/10/2015 14,59915,0,0,0,777.81,5236,5.0712754,820.98
05/10/2015 15,59871,0,0,0,812.37,5301.9,8.683467,819.03
05/10/2015 16,59799,0,0,0,840.32,5276.9,8.9217108,817.51
05/10/2015 17,59760,0,0,0,840.98,5394.6,3.7586918,817.2
05/10/2015 18,59779,0,0,0,851.57,5559,0.3447934,817.21
05/10/2015 19,59820,0,0,0,863.27,5437.3,0,817.58
05/10/2015 20,59820,0,0,0,852.33,5515.7,0,817.76
05/10/2015 21,59820,0,0,0,868.58,5618.1,0,817.77
05/10/2015 22,59790,0,0,0,893.45,5528.8,0,817.33
05/10/2015 23,59760,0,0,0,903.26,5600.8,0,817.2
06/10/2015 00,59760,0,0,0,925.37,5501.1,0,816.73
06/10/2015 01,59760,0,0,0,935.53,5418.9,0,816.6
06/10/2015 02,59760,0,0,0,923.78,5457.9,0,816.6
06/10/2015 03,59743,0,0,0,901.71,5616.5,0,816.67
06/10/2015 04,59700,0,0,0,892.97,5671.6,0,816.99
06/10/2015 05,59700,0.4,0,0,884.88,5857.2,0,816.61
06/10/2015 06,59700,1.2,0,0,883.01,5963.4,0.0014798,817.04
06/10/2015 07,59700,2.6,0,0,859.63,5989.2,0.029596,817.21
06/10/2015 08,59693,1.2,0,0,870.73,6000,0.6673898,817.68
06/10/2015 09,59688,0,0,0,890,5990,2.360281,817.37
06/10/2015 10,59700,0.4,1.73,864.9,908.34,5979.6,4.1419602,816.95
06/10/2015 11,59700,0,3.42,1808.1,939.63,5965.5,5.9813536,816.37
06/10/2015 12,59700,0,0.13,339.8,993.15,5733.5,12.926055,814.27
06/10/2015 13,59700,9,0,0,988.52,5627.9,6.403093,813.33
06/10/2015 14,59700,2.4,0.04,178.3,933.93,5994.3,3.9984184,814.64
06/10/2015 15,59700,0,0,0,964.74,5983.2,11.931627,814.33
06/10/2015 16,59747,0,0,0,1026.53,5160.8,13.5431306,811.54
06/10/2015 17,59760,0,0,0,988.37,5169,2.0480432,812.29
06/10/2015 18,59810,0,0,0,889.75,5914.9,0.628915,814.5
06/10/2015 19,59859,0,0,0,845.12,5981.5,0.0710304,816.02
